""	"id"	"mass"	"RT"	"XS.2015_08_7_013_R1_15_TECHREP1_ESIN01"	"XS.2015_08_7_014_R3_15_TECHREP1_ESIN01"	"XS.2015_08_7_020_R4_15_TECHREP1_ESIN01"	"XS.2015_08_7_037_R2_15_TECHREP1_ESIN01"	"XS.2015_08_7_049_R4_15_TECHREP2_ESIN01"	"XS.2015_08_7_051_R1_15_TECHREP2_ESIN01"	"XS.2015_08_7_060_R3_15_TECHREP2_ESIN01"	"XS.2015_08_7_061_R2_15_TECHREP2_ESIN01"	"XS.2015_08_7_015_R2_20_TECHREP1_ESIN01"	"XS.2015_08_7_017_R3_20_TECHREP1_ESIN01"	"XS.2015_08_7_027_R1_20_TECHREP1_ESIN01"	"XS.2015_08_7_034_R4_20_TECHREP1_ESIN01"	"XS.2015_08_7_040_R3_20_TECHREP2_ESIN01"	"XS.2015_08_7_041_R2_20_TECHREP2_ESIN01"	"XS.2015_08_7_062_R4_20_TECHREP2_ESIN01"	"XS.2015_08_7_065_R1_20_TECHREP2_ESIN01"	"XS.2015_08_7_010_R1_25_TECHREP1_ESIN01"	"XS.2015_08_7_023_R2_25_TECHREP1_ESIN01"	"XS.2015_08_7_033_R3_25_TECHREP1_ESIN01"	"XS.2015_08_7_035_R4_25_TECHREP1_ESIN01"	"XS.2015_08_7_042_R4_25_TECHREP2_ESIN01"	"XS.2015_08_7_044_R1_25_TECHREP2_ESIN01"	"XS.2015_08_7_055_R3_25_TECHREP2_ESIN01"	"XS.2015_08_7_056_R2_25_TECHREP2_ESIN01"	"XS.2015_08_7_026_R4_30_TECHREP1_ESIN01"	"XS.2015_08_7_030_R3_30_TECHREP1_ESIN01"	"XS.2015_08_7_031_R1_30_TECHREP1_ESIN01"	"XS.2015_08_7_032_R2_30_TECHREP1_ESIN01"	"XS.2015_08_7_046_R4_30_TECHREP2_ESIN01"	"XS.2015_08_7_047_R2_30_TECHREP2_ESIN01"	"XS.2015_08_7_063_R1_30_TECHREP2_ESIN01"	"XS.2015_08_7_067_R3_30_TECHREP2_ESIN01"	"XS.2015_08_7_009_R4_35_TECHREP1_ESIN01"	"XS.2015_08_7_019_R1_35_TECHREP1_ESIN01"	"XS.2015_08_7_021_R2_35_TECHREP1_ESIN01"	"XS.2015_08_7_025_R3_35_TECHREP1_ESIN01"	"XS.2015_08_7_039_R3_35_TECHREP2_ESIN01"	"XS.2015_08_7_050_R4_35_TECHREP2_ESIN01"	"XS.2015_08_7_052_R1_35_TECHREP2_ESIN01"	"XS.2015_08_7_066_R2_35_TECHREP2_ESIN01"	"XS.2015_08_7_012_R4_NC_TECHREP1_ESIN01"	"XS.2015_08_7_016_R2_NC_TECHREP1_ESIN01"	"XS.2015_08_7_022_R3_NC_TECHREP1_ESIN01"	"XS.2015_08_7_029_R1_NC_TECHREP1_ESIN01"	"XS.2015_08_7_043_R1_NC_TECHREP2_ESIN01"	"XS.2015_08_7_054_R2_NC_TECHREP2_ESIN01"	"XS.2015_08_7_057_R3_NC_TECHREP2_ESIN01"	"XS.2015_08_7_064_R4_NC_TECHREP2_ESIN01"	"XS.2015_08_7_018_QC06_ESIN01"	"XS.2015_08_7_028_QC07_ESIN01"	"XS.2015_08_7_038_QC08_ESIN01"	"XS.2015_08_7_048_QC09_ESIN01"	"XS.2015_08_7_058_QC10_ESIN01"	"XS.2015_08_7_068_QC11_ESIN01"	"XS.2015_08_7_069_QC_DILUTION_1.2_ESIN01"	"XS.2015_08_7_070_QC_DILUTION_1.4_ESIN01"	"XS.2015_08_7_071_QC_DILUTION_1.8_ESIN01"	"dilcorr"
"893"	12267	341.061909557145	391.176161381236	44	34	41	51	29	46	33	37	106.645568847656	166	85	119.954895019531	119	120	70.5615844726562	67	263.654052734375	208.43408203125	253.563232421875	176	134.648193359375	211	217.881469726562	138.891357421875	346.95166015625	417.70166015625	321.02734375	319.31591796875	228.631225585938	298	305	271.475341796875	453	421.6357421875	554.48779296875	597.19482421875	428.301025390625	272.967041015625	307	290.555908203125	39	45	38	35	31	46	37	46	305	161	182.96630859375	122	121.73193359375	126	100	68	57	-0.990508801256956
"894"	12343	612.156769609576	380.685389468544	56	43	49	48	59.7434997558594	59	43	46	110.195739746094	145	95	153.873168945312	120.849426269531	171.756713867188	136.945190429688	129	415	363	680.04150390625	273.619140625	218	256.7392578125	492.449951171875	230.771728515625	463.3046875	893.12353515625	743.50048828125	675.755859375	444.80908203125	516.93798828125	661.6279296875	584.5	581.27197265625	512	726.5302734375	1155.8515625	966.5009765625	635.45849609375	626	869.54052734375	47	50	44	52	46	47	33	50	335.9189453125	317	257	247.074951171875	307.583740234375	238.38818359375	127.442993164062	77.81884765625	61	-0.982695560697943
"895"	12346	930.447835411739	1017.68361623664	86	64	78.3468017578125	84	88	55	64	63	79	75	121.326721191406	80	73	62	67.941650390625	62	126.082702636719	88	176.59814453125	140	101	79	197	79	149.523559570312	148	265	153	122	152.12158203125	247.967529296875	240.863891601562	457.931884765625	204.602783203125	483.71240234375	549.46826171875	414.015380859375	309.156982421875	165	316	69	103	85.2452392578125	81	66	75	58	62	183	111	104.918518066406	110.854309082031	83	136.500732421875	89	68	60	-0.970735421458421
"896"	12353	545.016695230142	372.234385707922	109.847106933594	89.9064331054688	130	39	70	58	82	40	87	329.33984375	223	104	207.952880859375	51	109.287475585938	128	491	136.310180664062	197.316040039062	232.626831054688	138	260.009765625	177.458618164062	106.892333984375	123	193.287475585938	253.078125	91.6187744140625	95.7156982421875	81	122.811340332031	188	226	549	108	193.248168945312	131	135.618774414062	185.938720703125	68	46	37	42	48	53	50	40	41	200.612182617188	110.735046386719	120.056640625	109	99	125	59	52	31	-0.966641673232016
"897"	12356	691.872957434166	30.997315758153	471.84033203125	437.156005859375	540.447265625	349.70751953125	575	435	363.066650390625	291.526611328125	331.337646484375	480.30712890625	356	388.9580078125	409.8134765625	361.669921875	439.650390625	272.646484375	677.61083984375	435.604736328125	460.787109375	346.616943359375	259	535.28955078125	472.921875	284.9150390625	311.017822265625	198.412109375	364.116455078125	408.565185546875	287.109130859375	273.110595703125	260.39208984375	160.9267578125	341.70361328125	192.8798828125	220.4140625	311.603271484375	237	328.2900390625	315.153076171875	248	446.117919921875	229.324096679688	263.83544921875	322.35693359375	235.026611328125	197	209.686157226562	260.3203125	419.58642578125	548.23388671875	470.052734375	360	549	328.514892578125	597.57275390625	721.6171875	913.96875	0.961618821552282
"898"	12373	680.272237921395	901.776653089021	1737.8974609375	816.455078125	2789.23046875	994.541015625	1666.94921875	1219.5234375	501.472412109375	670.75244140625	1111.716796875	1080.123046875	1169.5185546875	1403.099609375	613.4560546875	810	1142.7734375	753.8916015625	2471.076171875	1275.0537109375	767.51806640625	1136.6787109375	965.32763671875	1325.2197265625	587	803.1962890625	767.541015625	571	853.35400390625	891.89501953125	658.2353515625	936	665.84228515625	410.923095703125	2100.484375	1196.0830078125	1756.6923828125	892.90576171875	725.5	1024.16796875	837.447265625	1207.5537109375	2639.380859375	1541.9931640625	799.9560546875	1241.5205078125	1152	759.43017578125	632.97265625	1211.9892578125	1208.6201171875	1174.4833984375	1014.9677734375	854.7890625	547.84130859375	661	296.572998046875	211	125.391174316406	-0.986098985239793
"899"	12386	1263.06396120688	31.0959298652515	411.6474609375	114.057678222656	449.523681640625	209.988525390625	217.236328125	114.570983886719	72	197	340.96337890625	460.72021484375	183.381225585938	253.436157226562	297.13525390625	216.103393554688	241	200.498413085938	546.99267578125	328.237548828125	203.739501953125	235.777587890625	266.175048828125	407.0302734375	256.479736328125	203	274.68359375	174.582885742188	269.733154296875	209.463989257812	155.255493164062	172.491455078125	139	136	317.39306640625	340.302001953125	253	143.722290039062	145.522216796875	175.910400390625	141	143	498.8447265625	263	206	223.970092773438	202.496459960938	165	137.091430664062	165	499.553955078125	350.244140625	284	460.304443359375	219.3056640625	287.6826171875	224.05859375	172.0751953125	85	-0.96257269525034
"900"	12412	417.154807730875	485.219328227796	17770.8125	11889.7578125	9777.4921875	4504.921875	3328.326171875	3829.947265625	2771.287109375	2827.794921875	12002.7578125	10909.1484375	6048.6640625	3020.40234375	4673.80078125	4386.76953125	2529.70703125	3725.3984375	17377.6875	10389.2734375	6100.71484375	2514.91796875	2395.515625	4331.046875	4187.38671875	3940.61328125	3950.607421875	6018.38671875	5309.42578125	5487.53125	2268.103515625	4624.87109375	3492.3828125	4357.375	12617.6328125	12006.6953125	11159.2734375	9005.0234375	6044.3203125	2947.986328125	3581.345703125	3914.755859375	12801.234375	10224.7265625	8782	6480.9921875	5225.2421875	3028.072265625	3011.171875	2817.494140625	11012.3125	5088.25390625	4492.23828125	3471.7734375	2884.373046875	3856.685546875	1745.4189453125	851.9013671875	486.541259765625	-0.997123525488608
"901"	12421	1460.35378324714	31.2330175366318	120.4052734375	75	222.779174804688	369.98291015625	249	112.894409179688	56	368.509521484375	340.867919921875	401.795166015625	187.108642578125	245	210	304.22509765625	156.187622070312	111.701965332031	347.64990234375	293.072998046875	426.876708984375	449.928466796875	253.990478515625	215.139282226562	267.779052734375	172	378	146.416381835938	158.148559570312	218.733276367188	230.007446289062	313.963623046875	167.571166992188	169.331909179688	529.701171875	385.4970703125	288.943603515625	162	201.060180664062	219.86865234375	221.60791015625	225	588.0224609375	449.470703125	286.364501953125	285.00244140625	220.8408203125	191.881591796875	161	234.915283203125	544.740234375	249.564453125	231.542114257812	238.068603515625	188.839965820312	197.817138671875	136	95.4844360351562	70	-0.999124459077979
"902"	12443	759.488232414702	950.356137995134	67	50	44	40	45	57	45	40	54	56	56	54	48	87	36	65	121.615051269531	59	100	68	108	66	104.095031738281	59	142	164	159.028930664062	115.520385742188	102	106.455261230469	174	98.4552612304688	519	363	543.6337890625	332	367.246826171875	337.796142578125	157.12890625	426.211669921875	46	75	69.8928833007812	43	43	50	52	48	107.034545898438	83.5550537109375	94	71	67.0244750976562	80	73.7620239257812	52	44	-0.974830164039374
"903"	12448	905.135669158281	558.91296493798	53	58	49	42	40	37	39	39	164	108	78	102	150.435302734375	92	59	44	293	367	241.215454101562	218.787719726562	204	140	294.024169921875	168.452392578125	193.175048828125	368	379.80859375	405.272705078125	226	230	234	301.46044921875	543.3125	317.51513671875	152.572998046875	442.76318359375	381.366943359375	440	272.626220703125	194.40966796875	67	54.9609069824219	37	46	34	51	49	41	168	163	113.960876464844	197	107.303771972656	148.765380859375	97.750244140625	65	41	-0.999657122449719
"904"	12493	600.371107625586	668.095389382881	44	43	38	36	29	30	35	40	63.9346923828125	39	45	130	43	43	55	48	181	47	101.958435058594	126.430541992188	150	160	52	55	166	45	298.90576171875	99.9776611328125	99.68798828125	85	232.224731445312	97	540.38623046875	105.256591796875	161.36376953125	366	177.075073242188	277.5556640625	88	168	40	31	30	49.3686828613281	50	42	45	39	70.601318359375	61	51	60	51	60.8231811523438	47	35	32	-0.980321430835159
"905"	12507	345.188157162546	676.084611859238	66	57.2807006835938	66	65	44.5998840332031	76.7785034179688	93	93	212	75	399	413.709228515625	126.84326171875	240.662231445312	479.5634765625	361	417	315	315.646484375	540.6904296875	457	565	361.0341796875	472.118896484375	638.0458984375	510.629150390625	744	632.95751953125	459.5615234375	414.36474609375	706.912109375	353	387	298	523.00390625	700.0625	511	593.455078125	714.935546875	454.597900390625	43	68	52	48.0424499511719	49	44	48	54.3479919433594	232.028442382812	458.273193359375	325	303.6884765625	336.279541015625	327.8935546875	249.562255859375	136.344116210938	62	-0.979179486763421
"906"	12515	1584.65927893441	31.2001405347858	262.8056640625	167.597290039062	586.43798828125	334.24755859375	357.9501953125	176	69	201.052856445312	432.16064453125	722.4296875	226.05615234375	315.550537109375	294.6884765625	314.41845703125	305.353271484375	248.1064453125	672.76171875	457.20556640625	498.410888671875	420.429443359375	270.67138671875	414.942138671875	335.36279296875	209.119995117188	317.483154296875	384.75146484375	370.086181640625	462.85595703125	332.24462890625	277.174072265625	249.867065429688	221	954.52490234375	440.46435546875	442.160888671875	315.551025390625	180.597412109375	376.74755859375	266.707763671875	275.760009765625	580.490234375	646.16552734375	359.726318359375	358.94384765625	210.087524414062	262.299560546875	129.9169921875	282.857666015625	682.18212890625	436	281.8818359375	272.48046875	351	291.916748046875	255.251831054688	188.224365234375	161	-0.988296805316193
"907"	12516	1342.40434746064	31.0899298149243	241.477172851562	131	499.969482421875	247.053100585938	166	159.089477539062	66.23974609375	152.723388671875	223.8232421875	466.3798828125	199.199462890625	214.410522460938	290.21923828125	152	217.3388671875	131	422.587646484375	187.852661132812	268.701416015625	174.09033203125	137.389282226562	296.902587890625	166.758544921875	112	177.5634765625	120.246154785156	219	191	162.080322265625	116.297912597656	169.420776367188	92.228515625	261.904541015625	194.361450195312	180.29052734375	132.160522460938	135	204.736938476562	157	130.76708984375	288.19091796875	187.974243164062	179	154.342895507812	120.494262695312	186.545288085938	97.0997314453125	188.144287109375	385.94384765625	282.296630859375	294	324	193.365844726562	217.41796875	339.409912109375	377.6357421875	539.03662109375	0.976772977031013
"908"	12524	1637.6504455239	32.702824676246	293	121.546325683594	306.5302734375	391.862548828125	140.049682617188	112	120	197.218017578125	355.876220703125	313.7470703125	146.48486328125	232	185.682006835938	148	207.693969726562	281.73681640625	378.968505859375	309.670166015625	242.52490234375	240.811889648438	213.822387695312	292	177.946044921875	160.6953125	249.562622070312	158.319702148438	189	213.63427734375	202	212	219.225341796875	148.693969726562	538.732421875	230.736694335938	296.16015625	221.514404296875	195.908081054688	173	186	150	1038.9892578125	483.880859375	167.664306640625	306.585205078125	288.166259765625	180.075073242188	122	289.92333984375	424.32958984375	238.584716796875	198.265625	328.89453125	177.972778320312	234	204.018432617188	196.7626953125	183.482299804688	-0.967002834894131
"909"	12550	1359.38320870421	31.1387543594628	186.230834960938	140	360.179443359375	199.620849609375	180.13818359375	176	139	223.878662109375	279.26220703125	313.95361328125	165.767700195312	187.605590820312	244.383056640625	170	157	130	537.29248046875	233.472534179688	204	220	185.508544921875	234.669921875	167	203.976196289062	243.951416015625	142.641967773438	212.880004882812	213.413818359375	161	199	149	117.4365234375	398.2685546875	226.338012695312	296.389892578125	204.291381835938	173	149	132.450927734375	143.526977539062	513.3037109375	218.699829101562	203	162.322509765625	358.420654296875	202	192.375366210938	158	427.949951171875	312.56201171875	330.79296875	253	178.26318359375	139.828857421875	230.188354492188	346.353515625	509	0.998131376478059
"910"	12593	1293.7375491677	31.2049300210518	935.4736328125	330.937744140625	1048.087890625	902	926.708984375	413.495849609375	226	730.009765625	1241.6064453125	1624.189453125	743.4658203125	784.87255859375	722.36083984375	706.54541015625	659.41015625	717.52880859375	2365.4921875	995.37939453125	1115.0341796875	932.4150390625	840.8310546875	895.5947265625	604.34033203125	565.67041015625	689.70263671875	525.07763671875	781.31591796875	894.93212890625	659.48779296875	747.1591796875	736.328125	448.42626953125	1993.7890625	1119.0146484375	849.57763671875	698.3623046875	625.2666015625	823.62939453125	640.68798828125	481.966064453125	1609.693359375	1251.46484375	612.2158203125	528.880859375	669.07568359375	745.85107421875	471.1171875	445.781982421875	1644.796875	1191.67578125	875.22216796875	1009.42626953125	907.76171875	1117.271484375	862.65625	377.5556640625	189.102294921875	-0.981644973755894
"911"	12597	1156.76051974263	31.2441398553681	2179.19921875	463.32666015625	3582.6796875	2934.357421875	2249.607421875	941.1591796875	437.525390625	2297.6796875	4527.90234375	5328.51171875	1744.216796875	3272.380859375	3324.681640625	2669.125	2304.75	1718.302734375	5470.890625	3930.140625	3522.703125	2800.453125	3006.568359375	2630.904296875	2523.435546875	2582.80859375	3270.708984375	1969.7275390625	2593.291015625	2755.892578125	2887.794921875	1913.06640625	2017.986328125	1462.400390625	6167.71484375	4214.3359375	3348.65234375	2161.59765625	1391.009765625	2996.09375	2579.41796875	2272.263671875	5963.87890625	4698.1171875	3027.158203125	2866.7890625	2319.271484375	2132.498046875	2030.935546875	2489.96875	5326.51171875	3644.3359375	3048.9296875	3177.4453125	2393.728515625	2651.837890625	1916.9365234375	1008.36572265625	465.8310546875	-0.985224486235647
"912"	12610	979.484862323652	30.9916490922894	291.0693359375	238	524.322265625	185.618896484375	300	217	139	130.652221679688	234.380615234375	358.817626953125	163.14306640625	225.543701171875	245	235.159057617188	293.709716796875	168.0478515625	542.1875	191.032104492188	244	179	126	322.138916015625	170.575439453125	136.571655273438	165.778930664062	110	147.128662109375	162.60693359375	144	166.35205078125	107.337585449219	94	248.654907226562	224.992065429688	148.3046875	168	157.434692382812	162.3046875	119.970581054688	105	211.3017578125	228.03662109375	117.987609863281	125	163.836303710938	127	67	173	420.13037109375	426.959716796875	237.6845703125	238.890380859375	236.267944335938	258	312.464111328125	499.8203125	532.92822265625	0.962972034889599
"913"	12620	1089.25357054099	31.2401580475924	819.466796875	291.676025390625	1592.4384765625	1284.6123046875	632.173828125	342.473388671875	107.179260253906	1368.076171875	1632.3857421875	2006.7880859375	1315.8779296875	1372.181640625	1149.4755859375	1045.2373046875	927.7412109375	918.0869140625	2490.048828125	1475.4521484375	1157.5146484375	1579.4072265625	1069.95703125	831.73779296875	1215.2412109375	774.8310546875	1330.2109375	1087.033203125	966.4873046875	1006.13623046875	964.875	872.53369140625	825.48193359375	744.7119140625	2772.6484375	1862	1304.58984375	1075.7705078125	932.84619140625	993.279296875	916.7626953125	532.04150390625	2117.8671875	2043.7392578125	1209.326171875	1423.0205078125	1175.40234375	765.80029296875	755.01708984375	1116.5546875	1656.966796875	1383.4375	1132.001953125	1073.6982421875	1057.9755859375	1280.7734375	703.38671875	346.955810546875	140.322021484375	-0.995609195036459
"914"	12648	857.333068266666	607.270512095669	785.1728515625	417.97314453125	1040.6171875	269.187744140625	478.953125	298	173	256.23486328125	641	393.7216796875	434.743896484375	440.65380859375	253	325.197265625	448.03515625	256.733642578125	1073.5283203125	508.93212890625	239.167114257812	326.992919921875	203.953002929688	404	221.660400390625	301.36572265625	431.28271484375	355.18310546875	448.906005859375	405.019287109375	341.830810546875	390.3916015625	283.630615234375	192.931518554688	858.64208984375	486.981201171875	589.552734375	270.1728515625	195.659912109375	460.282470703125	209.252197265625	427	720.56494140625	479.935546875	407	376.351318359375	449.00244140625	217.527954101562	167.900756835938	331.084716796875	582.73388671875	355.197265625	460.105224609375	356.7158203125	283.43310546875	270	146.10107421875	79.6599731445312	61	-0.986406904882976
"915"	12674	1159.73412154184	31.1339123039915	409.26123046875	218	697.91552734375	518.12939453125	308.26806640625	147.566772460938	185	484.342529296875	957.388671875	904.861328125	526.2412109375	463.32470703125	455.79443359375	453.97314453125	385	406	844.6796875	670.3427734375	479.03759765625	639.978515625	529.62890625	438.64453125	444.338623046875	455.001708984375	800.74462890625	528.158203125	601.8076171875	435.045166015625	526.60791015625	408.46435546875	414.392578125	361.853515625	1367.3798828125	1122.87109375	723.4990234375	609.1962890625	573.25830078125	512.93310546875	809.20703125	319.336181640625	1277.7509765625	1058.677734375	643.83740234375	927.3583984375	629.88232421875	470.714599609375	423.408447265625	546.86669921875	954.3046875	641.23291015625	521.5146484375	638.02783203125	485.33203125	517.00390625	293.368896484375	221.352661132812	160	-0.986419783093733
"916"	12675	969.758114276362	31.1961754581384	467.01416015625	217.550415039062	431.883544921875	1092.9111328125	658.6875	429.478515625	153.165649414062	938.591796875	820.27783203125	822.4951171875	484.82763671875	309.02392578125	626.98046875	740.1513671875	532.93505859375	440.75341796875	854.7158203125	1179.02734375	809.39404296875	666.55908203125	1031.5078125	233.859008789062	501.43798828125	583	1016.74951171875	763.341796875	677.755859375	913.82275390625	1090.9013671875	605.88427734375	596.943359375	754	1357.671875	1242.75	972.86181640625	877.58984375	1100.9697265625	796.171875	548.84033203125	851.81103515625	2082.353515625	1881	1056.7109375	1052.458984375	1150.8779296875	887.8310546875	534.86376953125	1056.0810546875	631.07373046875	572.3662109375	364.38037109375	508.757568359375	489.053466796875	384.171142578125	242.10595703125	182.080688476562	141.307006835938	-0.989160169286914
"917"	12684	768.420182877844	595.735456500137	64	58	48.9969177246094	51	52	44	52	45	45	52.9457702636719	64	63	42.1940307617188	37	48	41	50	58	47	108.454467773438	112.421081542969	75	55	64	279	81.1419677734375	141.655517578125	141.223266601562	174.31103515625	71.1168212890625	115	76	848.5263671875	159	187.483276367188	138	78	483.165771484375	118	105.894714355469	59	69.2806396484375	42	41	41	46	36	48	129.555053710938	120	78	82.4210815429688	62	74	62	54	33	-0.953687565264131
"918"	12699	237.148634448511	620.39596718236	99.3040161132812	74	123	46	96	99	59.8693237304688	63	256	137	149.509643554688	167.466674804688	87	155	125	83.448974609375	305.011474609375	255.654541015625	218.84521484375	137	186.926147460938	151	249.066650390625	116	222.926147460938	199	212.848510742188	212	178	177.732788085938	245	121	528	485	447.087890625	187	186	228	180.678344726562	247	130	102	78	135	58	70	53	56	217	161	106	109.87548828125	108	144	105	73	44	-0.993864691515819
"919"	12718	1439.22103960751	31.1295613405997	238.711059570312	168	178.503051757812	124.513427734375	137.693359375	114	84	111.733154296875	127.810668945312	178.679443359375	196.890380859375	164.510131835938	157.32470703125	115.476806640625	145.801635742188	132.702514648438	276.39404296875	246.362915039062	184.13427734375	82.677978515625	108	140.16455078125	120	150.628784179688	140.338989257812	115.208312988281	142.930908203125	98	96.1994018554688	183.607421875	142.080078125	81	206.304077148438	180	169	114	164.9140625	104	153.607421875	137	216.929809570312	204.042114257812	168.374755859375	111.554382324219	97.4480590820312	115	82.4810180664062	147	151.49072265625	167.981567382812	166.048461914062	123.354431152344	124.086486816406	158.252075195312	202.149169921875	468.98681640625	526.99560546875	0.956798997032371
"920"	12723	974.762877617791	31.0597020534047	332.071533203125	348.33056640625	407.531494140625	290.068115234375	173.8671875	272.923583984375	243.046142578125	308.6015625	550.4423828125	415.677001953125	256.28857421875	342.541259765625	284.095703125	316.29931640625	373.31005859375	338.72216796875	527.22412109375	307.292236328125	279.978759765625	403.28759765625	310.323486328125	291.404052734375	271.514892578125	267	469.398193359375	298.962646484375	349.665283203125	278	251.287719726562	258.78955078125	362.335205078125	292.298828125	514.27197265625	407.154296875	459.843505859375	526.7021484375	424.9072265625	250.333984375	242.93798828125	417.765869140625	705.26416015625	357.06201171875	623.00634765625	272.0419921875	346.50634765625	251.25830078125	240.40185546875	286.592041015625	416.00439453125	353.3125	268.886474609375	313.933349609375	329.418212890625	155.818969726562	221.815185546875	241.347412109375	353.9736328125	0.975739815977942
"921"	12765	311.221244732803	668.288138406319	1388.185546875	763	727.94580078125	665.81396484375	448.431396484375	659.64111328125	404.321044921875	608.390625	1125.744140625	722.31787109375	943.52294921875	776.4423828125	445.806640625	767.591796875	454	627.98486328125	1476.650390625	897.4814453125	661	469	734.88623046875	883.822265625	520.0908203125	473	540.14697265625	993.47314453125	807.61328125	697.6416015625	460.61279296875	534	689.759765625	471.2841796875	788.91455078125	965.2197265625	1119.431640625	1048.1064453125	736.36083984375	387.8701171875	646	479	760.14501953125	994.685546875	761.55078125	1096.57421875	951.91064453125	414.78857421875	488	422	1053.3330078125	704.88623046875	606.431640625	549.744140625	603	479.00830078125	291.61181640625	164	123.765869140625	-0.991497424041629
"922"	12772	893.805415964838	31.2743511199951	908.27587890625	332.767578125	1539.97265625	2311.228515625	900.00390625	616.18359375	379.580078125	1873.9697265625	3202.798828125	2307.033203125	1392.6826171875	1246.1416015625	1666.4052734375	2134.068359375	1328.412109375	1424.4169921875	2420.5078125	3731.859375	2701.638671875	2461.08203125	2439.0703125	1152.4296875	1376.84375	1653.296875	2911.63671875	2183.30078125	2624.990234375	1741.759765625	2306.01953125	2007.5263671875	1990.86328125	1137.009765625	3739.154296875	3624.3046875	2788.134765625	1836.599609375	1805.1787109375	1598.2294921875	2195.30078125	1692.2607421875	5100.33203125	4469.11328125	2710.92578125	3419.123046875	2353.2109375	2245.751953125	1355.1494140625	2175.2734375	2422.341796875	1857.7119140625	1333.0244140625	1415.58984375	1517.95703125	1409.830078125	786.9091796875	523.41552734375	479.939208984375	-0.955826545182779
"923"	12777	240.137491208526	520.481632701138	59	85.6797485351562	41	59	45	40	47	43	177.65087890625	83	142	195	83	104	127	87.797119140625	337	135	121.022399902344	237	101.45849609375	265.89306640625	107	101	232.734741210938	139.945556640625	272.56494140625	127	169.261962890625	161	212.167114257812	151	523	260.923095703125	266	230.668334960938	172.311279296875	335	175	91	46	38	36	45	40	32	25	28	139.24658203125	139	108	133.337280273438	93.87939453125	116	70	56.8753051757812	43	-0.981283056147946
"924"	12790	748.399867912601	596.26416015625	49.5683898925781	46	48	45	40	48	38	44	69	77	53	123	51	57	73.135986328125	49	71	86	90	497.57666015625	559.142578125	72	78.2821044921875	67	535.7197265625	182	123	131	404.048095703125	121	128.354248046875	155.344360351562	3692.9296875	246.13818359375	204	185.32421875	125.017944335938	2171.330078125	182	154.660278320312	44	50	49	49	38	60	44	37	226.8046875	179	150.393310546875	107.354248046875	84.284912109375	110	82	66	44	-0.992543664466399
"925"	12808	1209.71258008857	34.3638946800901	515.7216796875	395.889892578125	772.2353515625	504.923828125	389.74365234375	405.6142578125	233.774169921875	285.699462890625	627.94677734375	821.6357421875	328.920166015625	409.1865234375	345.0087890625	321.658203125	407.125	460.597900390625	1050.861328125	475.0615234375	492.15673828125	340.9208984375	536	769.99169921875	445.935791015625	332.89697265625	501.36083984375	360.759521484375	366.6748046875	432.630615234375	389.27197265625	310.498046875	366.90966796875	325.750244140625	676.95166015625	504.671630859375	441.25830078125	317.892578125	225.13818359375	279.205810546875	358.39453125	325	886.43994140625	758.71484375	311.109130859375	490.092041015625	430.424560546875	403.759765625	308.15185546875	368	605.9638671875	538.4462890625	461.64599609375	353.5869140625	425.97216796875	331.412109375	616.69921875	648.73095703125	1020.95458984375	0.956663429965365
"926"	12810	692.102236891335	504.651318466454	50	64	59	60	47	44	42	46	46	120	51	148.42138671875	130.30419921875	44	179	47	4321.76953125	867.890625	6368.09375	2905.728515625	2749.044921875	2973.392578125	3858.447265625	583.5830078125	26091.96875	33232.9375	41305.75	12870.75	21745.5	9192.609375	24793.375	19947.484375	61028.96875	12069.2421875	45798.65625	90026.75	56957.15625	33288.28125	6432.85546875	22675.765625	48	53	51	48	43	40	39	39	14096.1796875	11889.03125	11409.6640625	7652.203125	10152.8359375	7790.09765625	4030.111328125	1448.16015625	574.18798828125	-0.996390086732663
"927"	12814	649.315575885725	937.855705395079	62	110	147	73.7530517578125	62.2469177246094	58	68	65.6494140625	163.488037109375	148	179.621704101562	239	82.268310546875	111.237854003906	150.1669921875	143.232421875	521.2783203125	131.159057617188	262.746826171875	201.150146484375	165.326416015625	242.883056640625	181.80224609375	141	97	268.16259765625	309.8486328125	223	117	210.017700195312	204.561767578125	251.792236328125	266.0380859375	297.5859375	379	418.949462890625	301.869384765625	152.020629882812	306.8876953125	336	81	76	105	81.1629638671875	58	70	56	63	237.33203125	189	96	99	76	144	84	56	47	-0.977131398592178
"928"	12834	969.400792896701	979.206811737596	78	86	61	83	61.2541198730469	64	64	58	121.528991699219	77	95	63.0036926269531	77	65	79	68	138.101318359375	112.918273925781	177	211.658203125	169	103.988830566406	203.431762695312	125	263.78125	251.153076171875	293.2802734375	164.505493164062	185.252197265625	196.783203125	283.92138671875	197	519.908203125	242.999389648438	421.849609375	351.838134765625	422.158447265625	305.2626953125	242.250366210938	272.70263671875	96	97	89.6799926757812	76	61	69	55	69	203.294677734375	213.624877929688	228.870849609375	173	189	205.252807617188	132.783203125	82	80	-0.953344033639366
